一汽集团	徐平	company/person/chairman	1月16日，大众汽车集团管理董事会成员、大众汽车集团(中国)总裁兼CEO海兹曼在长春，与一汽集团董事长徐平、奥迪股份公司管理董事会主席施泰德共同签署《一汽、奥迪十年商业计划》时表示
伊利股份	贵州茅台	unknown	统计活跃个股显示，过去10个交易日，共有35只个股进入北向资金单日交易活跃个股名单，其中中国平安(行情601318,诊股)、伊利股份(行情600887,诊股)、贵州茅台(行情600519,诊股)、五粮液(行情000858,诊股)、美的集团(行情000333,诊股)、格力电器(行情000651,诊股)6只个股均是连续10个交易日上榜。
苏宁	天天快递	company/company/acquisition	苏宁物流上半年营收34亿,天天快递亏损5.5亿
顺丰	马鞍山	company/company/cooperate	顺丰上市:每位员工最少有1888红包马鞍山市委书记参与敲钟
腾讯	摩拜单车	company/company/invest	受到腾讯投资的摩拜单车，就如昨日的滴滴，但微信依旧是微信
奥迪	奔驰	company/company/compete	全新奥迪A6L换代归来,直击奔驰E上市,狭路相逢勇者胜!
奥迪	上汽	company/company/cooperate	上汽主动曝光A7L国产白车身，奥迪渠道之争拉开帷幕?
百度	360	company/company/compete	百度杀毒正式谢幕,留给360杀毒的时间还有多少?
丰田	宝马	company/company/cooperate	丰田Supra，GRMN或将搭载宝马S58发动机限量发售
融创	乐视	company/company/invest	乐视网:受让方致新云网与融创、盈瑞汇鑫无关联关系
本田	广汽	company/company/compete	为了探新飞度的底,我潜入了广汽本田工厂……
雪铁龙	欧宝	company/company/cooperate	标志雪铁龙集团斥资13亿欧元收购欧宝
福特	长安	company/company/cooperate	中国车市已全面回暧,长安福特却同比下滑,还能摆脱边缘化吗?
联想	腾讯	company/company/cooperate	大公司晨读:柳传志卸任联想控股董事长;博主因超前点播起诉腾讯
三星	索尼	company/company/compete	相同价位的三星微单和索尼微单哪个好【图解】
雪铁龙	通用	company/company/acquisition	在彭博周二报道了相关消息之后，标致雪铁龙证实，正在研究收购通用汽车的欧洲业务	
伊利股份	贵州茅台	unknown	今日，通过沪股通、深股通，北上外资净卖出高达109亿元，金额为历史第二高；贵州茅台(行情600519,诊股)、中国平安(行情601318,诊股)、伊利股份(行情600887,诊股)、五粮液(行情000858,诊股)、格力电器(行情000651,诊股)等遭遇较多的净卖出。
吉利	北京大学	company/company/cooperate	北京大学党委书记邱水平和校长郝平参访北京吉利学院
万科	泰禾	company/company/invest	泰禾集团与万科签署战略合作协议
福特	ArgoAI	company/company/invest	另一位前谷歌汽车项目高管布莱恩·萨尔斯基(BryanSalesky)离职后建立了ArgoAI，就在上周刚刚得到了来自福特汽车公司10亿美元的投资
中兴	英特尔	company/company/cooperate	美国封杀中兴,英特尔表示:立即执行,这速度中兴已无语
奥迪	凯迪拉克	company/company/compete	过年回家选车很重要!凯迪拉克XT4还是奥迪Q3_易车网
百度	搜狗	company/company/compete	腾讯二次欲“吞”搜狗:觊觎搜索，再战百度?
丰田	宝马	company/company/cooperate	东莞宝马追尾丰田,现场惨不忍睹,以后敢买日系车吗
阿里巴巴	马云	company/person/chairman	“互联网+老字号”的案例，让笔者想起了春节前的虚实经济之争，辩论的双方是阿里巴巴集团董事长马云和娃哈哈创始人宗庆后
腾讯	京东	company/company/acquisition	最新中国民企500强出炉,为何没有腾讯阿里京东?
苏宁	张近东	company/person/chairman	苏宁控股集团董事长张近东携集团高管与俱乐部全体人员合影
OFO	摩拜单车	company/company/compete	尽管目前摩拜、OFO双方均表示将专注于提升服务和产品质量，但是竞争事实上已无法避免。	
阿里巴巴	豌豆荚	company/company/acquisition	豌豆荚终于做成了一直想做的内容分发,但它也溶解和消失在阿里巴巴...
软银	阿里	company/company/invest	日本软银是阿里最大股东,为什么亚洲首富是马云、而不是孙正义呢
本田	水野泰秀	company/person/chairman	水野泰秀调回日本总部，井上胜史接任本田中国本部长
红杉资本	斗鱼直播	company/company/invest	据公开资料显示，此前斗鱼直播已获3轮融资：2014年4月，获2000万人民币天使轮融资；2014年9月，获红杉资本中国1.1亿元A轮融资；2016年3月，获腾讯、红杉资本中国、南山资本6.5亿元B轮融资
阿里	上汽	company/company/cooperate	此外，阿里除和上汽合作外，也和力帆集团合作
真格	Orbeus	company/company/invest	这家人工智能领域获得真格早期投资的图片识别技术公司Orbeus
长安	广汽	company/company/compete	...一汽、东风、北汽、广汽、长安、吉利、长城、华晨和奇瑞。
上汽集团	比亚迪	unknown	中信建投认为，2019年新能源汽车行业可获得补贴约400亿-500亿元；建议投资者关注新能源汽车产品力强、销量较高的车企和新能源汽车、燃油乘用车产品力均强的车企：上汽集团(行情600104,诊股)，比亚迪(行情002594,诊股)，广汽集团(行情601238,诊股)等。
淘票票	猫眼	company/company/compete	“后票补”时代直追猫眼淘票票10亿加码流量争夺战
格力集团	董明珠	company/person/chairman	然而在年底的时候，发生了一件让人哗然的事件，董明珠被免去了格力集团董事长的职位，一时间热议纷纷，无数网友为此叹息也怀疑幕后是否是因为董明珠怒斥股东所导致的
红杉资本	谷歌	company/company/invest	带来数量级提高的某项技术或者商业模式，无论其出现时的经济大环境如何，总会遇到识货的伯乐（比如谷歌就是在互联网泡沫破灭期创立的，首笔融资的出资方就有世界顶级投资机构红杉资本）	
菜鸟网络	童文红	company/person/chairman	菜鸟网络CEO童文红:智慧物流引领换道超车
软银	阿里	company/company/invest	软银亏损1.36万亿，孙正义撤出阿里董事，“好搭档”吃“散伙饭”?
软银	孙正义	company/person/chairman	冒险押注期权市场,软银和孙正义在想什么?
一汽大众	张丕杰	company/person/chairman	一汽大众总经理张丕杰、纪委书记钟立秋被处分
通用	Lyft	company/company/invest	自今年初，通用投资Lyft之后，通用在交通出行领域也推出了自己的出行服务Maven
阿里巴巴	豌豆荚	company/company/acquisition	阿里巴巴确认收购豌豆荚应用分发业务，具体金额未透露
长安	广汽	company/company/compete	夏历三秦，酷游长安，广汽本田SUV家族深度试驾会
腾讯	京东	company/company/compete	又一暴利行业!京东华为腾讯纷纷“入坑”,却依旧慢了马云一步
雅诗兰黛	BECCA	company/company/acquisition	上一次收购发生在今年10月21日，雅诗兰黛宣布收购了美国彩妆品牌BECCA
腾讯	网易	company/company/compete	天刀原神双双定档,LOL和天谕还在“难产”?腾讯网易还有机会吗
伊利股份	贵州茅台	unknown	二是白马股（即有一定成长的价值股）在指数见底时出现补跌，跌幅30%左右，如贵州茅台(行情600519,诊股)、美的集团(行情000333,诊股)、伊利股份(行情600887,诊股)、恒瑞医药(行情600276,诊股)等。
吉利	哈弗	company/company/compete	哈弗吉利奇瑞长安俄罗斯集体飘红，8月份销量同比劲增89%
微软	联盟	company/company/cooperate	微软等31家巨头组联盟:防止任何一家公司独霸5G市场
联想	Intel	company/company/cooperate	2016年12月23日,联想携手Intel举办的“超越视界——联想拯救者VR畅玩体验大篷车”活动,在广东佛山开启第一站	
微软	领英	company/company/acquisition	微软旗下的领英加入了现实生活中的社交网络，推出了新的活动策划...
日产	东风	company/company/cooperate	评测东风日产轩逸怎么样及东风日产轩逸的动力如何
阿里巴巴	京东	company/company/compete	淘宝、京东、阿里巴巴、网商园商品图片和视频怎么下载采集?
微软	Maluuba	company/company/acquisition	而今年1月已被微软收购的NLP明星公司Maluuba早已在机器理解方面的成绩超越谷歌等巨头
OPPO	vivo	company/company/compete	在OPPO和vivo的激烈竞争下，华为去年投入了大量资源与OPPO和vivo竞争	
联想	柳传志	company/person/chairman	柳传志刚退休，雷军就搞事!挖走联想“最懂手机”的男人
百度	李彦宏	company/person/chairman	执掌百度20年李彦宏没为产品写过一行代码
苏宁	张近东	company/person/chairman	苏宁二季度业绩向好,张近东频频现身一线布局2020下半场
红杉资本	谷歌	company/company/invest	谷歌腾讯红杉资本向深圳晶泰科技投资
比亚迪	滴滴	company/company/cooperate	在共享领域，比亚迪计划与滴滴深度合作，在司机和乘客两方面建立激励机制，鼓励用户共享新能源汽车出行	
格力电器	董明珠	unknown	018年以来，在全年2000亿元营收目标的驱使下，格力电器业绩再现强劲增长，董明珠的连任之路峰回路转。
大众	Gett	company/company/invest	北京时间5月25日凌晨，据Techcrunch.com报道称，Uber在欧洲市场最大的竞争对手英国共享出行服务商Gett，获得了大众集团3亿美元战略投资，这标志着大众集团将正式跻身于共享经济大潮，在共享出行领域深入布局	
百度	360	company/company/compete	百度360的近身抄袭战:其实都在补课
通用	Lyft	company/company/invest	...|，北京建设新能源产业园;创力集团投资新能源充电领域;通用Lyft...
摩拜	ofo	company/company/compete	中国共享单车三巨头,摩拜贱卖,ofo成“老赖”,而它笑到了最后
通用	欧宝	company/company/acquisition	欧宝将重返新兴市场,通用汽车在中国将面临最大潜在风险
联想	柳传志	company/person/chairman	昨日，省委副书记、代省长阮成发在昆明会见了联想集团董事长兼CEO杨元庆一行。
阿里巴巴	新浪微博	company/company/invest	新浪微博又被阿里巴巴战略投资	
奔驰	宝马	company/company/compete	豪华汽车市场之争,宝马依然干不过奔驰
阿里	Lazada	company/company/invest	今年4月，阿里以10亿美元投资有“东南亚亚马逊”之称、东南亚最大电商Lazada
华为	小米	company/company/compete	区县崛起的高新技术企业:开州这家华为小米供应商,正冲刺上市
伊利股份	贵州茅台	unknown	周一北上资金净流入44亿元，个股方面，贵州茅台(行情600519,诊股)获净买入3.83亿元，恒瑞医药(行情600276,诊股)获净买入2.4亿元，兴业银行(行情601166,诊股)获净买入2.17亿元，伊利股份(行情600887,诊股)获净买入2.61亿元。
谷歌	Nest	company/company/acquisition	谷歌Nest，Audio和新的Chromecast产品在Pixel发布会前泄露
丰田	伊势清贵	company/person/chairman	但针对纯电动汽车，丰田常务董事伊势清贵仅表示：续航距离和充电时间仍存在课题，适合短程行驶。
DST	ofo	company/company/invest	DST投资ofo的消息就已经不胫而走，但当时恰逢ofo刚宣布C轮融资
万达	王健林	company/person/chairman	　　万达坚定去地产化　　1月18日，大连万达集团创始人兼董事长王健林表示，万达将“去地产化”，往旅游、体育、娱乐等方面发展
阿里巴巴	豌豆荚	company/company/acquisition	媒体称阿里巴巴已派人进驻豌豆荚做尽职调查
福特	雪佛兰	company/company/compete	除了福特会推出F-150猛禽来布局中国高端皮卡市场以外，在北美市场同样热销的雪佛兰索罗德以及库罗德也会在今年引入国内，届时F-150猛禽将与雪佛兰索罗德展开竞争
新东方	俞敏洪	company/person/chairman	新东方俞敏洪对话北大秦春华:高考志愿应该这样选择
腾讯	Supercell	company/company/acquisition	类似的收购还有腾讯，今年年中，腾讯出资86亿美元拿下了全球最有钱途的手游公司Supercell84.3%的股权，成为战略投资者
奥迪	上汽	company/company/cooperate	奥迪经销商联会早在去年十月就开始筹备，2016年11月14日，上汽集团(24.900,0.00,0.00%)发布正式公告，官方确认了将与奥迪展开合作
百度	福特	company/company/cooperate	据美国媒体LeftLane报道,福特和中国搜索引擎巨头百度联手,向激光雷达公司Velodyne投资1.5亿美元	
万达	传奇影业	company/company/acquisition	万达院线重组泡沫下刹车，重启需传奇影业扭亏
阿里云	软银	company/company/cooperate	在阿里云公布的海外合作名单中，软银、英特尔、电讯盈科、新加坡电信、SK集团C&C等赫然在列，在云服务方面启动本土化运营的思路不言而喻
丰田	宝马	company/company/cooperate	丰田皇冠跌至23万,昔日旗舰自降身段,大家为啥都买奔驰宝马
微软	思科	company/company/cooperate	协作市场领域:领导者思科就要被微软追上
创新工场	小鱼儿科技	company/company/invest	小鱼儿科技发布智能陪伴机器人获创新工场投资
宝腾	青年汽车	company/company/cooperate	莲花，出身于英国，真名叫路特斯（Lotus）跟法拉利和保时捷并称为三大跑车制造商在世界上享有盛誉拥有世界上顶级汽车设计技术在整车和动力总成方面特别牛掰创始人柯林・查普曼为它的赛车事业造了很多厉害的技术它生产的跑车也是流弊得不得了在F1的历史上画上了浓墨重彩的一笔关于莲花的经历在80年代那会，风光无限的它遭遇了财务危机期间辗转被卖给通用、丰田和欧宝等车企直到1996年，马来西亚宝腾公司才把它买了回来跟青年汽车给了它一个新身份“青年莲花”它也凭着之前的名气吃了几顿温饱饭但之后的日子也是过得一塌糊涂是这样的，宝腾汽车和青年汽车先合作，然后它们整合了自己的资源生产出“青年莲花”这个产品	
大众	Gett	company/company/invest	Gett的CEO?ShaharWaiser对外宣称，大众集团为本轮融资的独家投资机构，截止目前，Gett的总融资金额已达到5.2亿美元，其他投资方包括AccessIndustries以及KreosCapital（欧洲风险贷款基金会）
腾讯	京东	company/company/cooperate	腾讯、京东、蚂蚁、浪潮都在广西成立子公司,广西数字经济有希望
搜房	莫天全	company/person/chairman	搜房董事长莫天全谈互联网+，管控变化将成核心竞争力
中兴	侯为贵	company/person/chairman	时任中兴通讯董事长12年且身为中兴创始人的侯为贵明确表示不会参选新一届董事会
大众	皮耶希	company/person/chairman	当时已任大众汽车集团董事长的皮耶希博士和时任奥迪公司总裁的戴莫尔支持奥迪加入一汽-大众
诺基亚	联发科	company/company/cooperate	诺基亚发布新机X5，搭载联发科P60售价999起
拉勾网	许单单	company/person/chairman	昨日(3月31日)午间，拉勾网董事长许单单通过官方微信账号推送了一则致歉信	
腾讯	网易	company/company/compete	9月第三批国产游戏版号下发腾讯网易B站在列
一汽大众	张丕杰	company/person/chairman	张丕杰自曝:一汽大众造车以外的那些事儿
阿里	上汽	company/company/cooperate	荣威RX5MAX上市张勇也来了,上汽阿里在下什么棋?
中兴	英特尔	company/company/cooperate	中兴通讯与英特尔签订物联网创新实验室合作协议
伊利股份	贵州茅台	unknown	但从持股市值上来看，Choice数据显示，北上资金持股市值居前的个股分别为贵州茅台、中国平安(行情601318,诊股)(港股02318)、美的集团、格力电器、恒瑞医药、招商银行(行情600036,诊股)(港股03968)、五粮液、伊利股份(行情600887,诊股)，持股市值均超过了200亿元，其中贵州茅台持股市值为926.10亿元，可见即使连续减持了白马股，白马股仍是北上资金重要配置方向。
戴尔	EMC	company/company/acquisition	惠特曼更是直接抛出“戴尔斥资670亿美元对EMC的收购将令双方背负巨额债务”的“精准预言”
雪铁龙	通用	company/company/acquisition	来自法国的汽车制造集团标致雪铁龙有意向接管美国通用汽车公司在欧洲地区的业务，即收购欧宝以及沃克斯豪尔这两个子品牌
上汽集团	比亚迪	unknown	目前汽车股中，市值前三名的是上汽集团(行情600104,诊股)、比亚迪(行情002594,诊股)和广汽集团，扣除潍柴动力(行情000338,诊股)后，还有长城汽车市值比较高。
苏宁	张近东	company/person/chairman	苏宁张近东:从国企辞职,创立苏宁,他是怎么成功的?
丰田	宝马	company/company/cooperate	奔驰，宝马，丰田的车好卖，但你知道哪款车卖得最多吗?
华为	小米	company/company/compete	小米赶超华为?华为DOX相机测评第一名不保,小米10至尊太能打
阿里云	饿了么	company/company/cooperate	阿里云与饿了么联合研发人工智能ET新的调度引擎，为外卖配送装上...
百度	搜狗	company/company/compete	所以，王小川在搜狗上市的宣言中，会敢于说：人们不再像以前那样信任百度了，他们将意识到搜狗可以取代百度
阿里巴巴	豌豆荚	company/company/acquisition	7月5日，豌豆荚宣布将旗下应用分发业务并入阿里巴巴移动事业群
奥迪	上汽	company/company/cooperate	上汽奥迪A7L为什么与A6L相似?轿跑变三厢“溜背”不见了!
高铁	民航	company/company/compete	高铁与民航相比竞争优势被削弱很多
京东	银联	company/company/cooperate	1月4日，中国银联与京东金融战略合作，宣布将在支付上合力开发新产品
顺丰	元禾控股	company/company/cooperate	元禾控股希望通过与顺丰在战略层面的紧密合作，支持企业按照既定战略方针，达成发展目标
通用	福特	company/company/compete	特斯拉现在的价值与福特和通用汽车的总和相同
阿里巴巴	Lazada	company/company/acquisition	阿里巴巴旗下东南亚电商Lazada宣布李纯出任新CEO
微软	领英	company/company/acquisition	微软旗下职业社交网站领英宣布裁员960人，占其全球员工总数6%
苏宁	天天快递	company/company/acquisition	苏宁收购天天快递双方目前已就订单配送系统进行对接，接下来苏宁物流与天天快递在北京地区的分拨中心也将合并，6月完成整合
阿里巴巴	Lazada	company/company/acquisition	阿里巴巴:Lazada季度订单量同比增长超过100%
雪铁龙	福特	company/company/compete	福特金牛座和雪铁龙C6,谁的驾乘体验更好?车主说出两者区别
中国人寿	百度	company/company/cooperate	中国人寿与百度签署战略合作协议将在各领域展开合作
软银	苹果	company/company/cooperate	软银希望出售ARM苹果:不感兴趣
本田	广汽	company/company/compete	广汽本田凌派中秋国庆双节大优惠
丰田	福特	company/company/compete	和大众POLO、起亚K2等车型入门级动力比起来，丰田威驰2015款的动力配置还算不错，只有竞争对手福特嘉年华例外，其入门级车型就是1.5L发动机，表现抢眼
饿了么	百度外卖	company/company/compete	百度外卖变「饿了么星选」,负责人说希望提供更高品质的外卖服务
联想	腾讯	company/company/cooperate	联想柳传志将退休,腾讯视频回应,庆余年超前点播争议
联想	柳传志	company/person/chairman	柳传志站台，7，年后,联想系彻底失意，P2P
腾讯	京东	company/company/compete	目前市场上类似的黄金投资产品还有支付宝与博时基金合作“存金宝”、诺亚财富与华安基金合作“藏金宝”、京东金融与中信黄金管家合作的“京生金”，以及腾讯自家微众银行的“微众金”等
奥迪	奔驰	company/company/compete	奔驰争冠正酣,宝马奥迪欲翻盘—北京车展新车预览
联想	腾讯	company/company/cooperate	Meta曾经由李嘉诚旗下的维港投资、联想和腾讯投资,公司一直声称将在2016年末出货,但迟迟未见动静,一度被外媒视为跳票
苏宁	天天快递	company/company/acquisition	天天快递:与苏宁物流深度融合加速转型
携程	天巡	company/company/invest	合并天巡后票务营收大增携程连续三个季度实现盈利
吉利	宝腾	company/company/acquisition	宝腾X70马来本地化下线，吉利全方位赋能宝腾复兴
雪铁龙	别克	company/company/compete	在几个竞争对手当中，东风雪铁龙的C6和大众迈腾、别克君越形成了最直接的竞争，它们都有着豪华感很强的内饰，非常舒适的底盘和悬架表现
比亚迪	荣威	company/company/compete	复盘比亚迪与荣威的战争,比亚迪唐与荣威R标ER6谁能更胜一筹?
丰田	宝马	company/company/cooperate	丰田考斯特奔驰让路宝马躲着跑的一款中巴
诺基亚	联发科	company/company/cooperate	共同发展5G这一前沿通信技术是诺基亚与联发科技保持多年紧密合作的最新例证
迅雷	邹胜龙	company/person/chairman	迅雷内讧结束:创始人邹胜龙卸任，雷军笑到了最后?
阿里云	饿了么	company/company/cooperate	阿里云与饿了么合作全球最大实时调度系统后
支付宝	银联	company/company/compete	任天堂港服商店现已支持支付宝、银联付款
顺丰	马鞍山	company/company/cooperate	马鞍山多数快递公司将开启“放假模式”邮政EMS顺丰春节“不打烊”
丰田	宝马	company/company/cooperate	丰田旗舰硬派SUV,落地150万,8缸动力+空气悬挂,比宝马X7霸气
丰田	Uber	company/company/invest	丰田公司在上世纪90年代就开始自动驾驶技术的研究，去年宣布将向Uber投资	
吉利	沃尔沃	company/company/acquisition	吉利:我豁出去了,神似沃尔沃外观,2870mm长轴距,雅阁我也不怕
大众	海兹曼	company/person/chairman	传迪斯或亲自接任海兹曼,大众迎史上最大牌中国负责人
通用	Lyft	company/company/cooperate	通用汽车与Lyft合作开发自动驾驶汽车
百度	李彦宏	company/person/chairman	百度董事长李彦宏8日晚间在亚布力论坛2017年会上被问及此事时回应称，O2O挂号技术含量并不高，但医疗市场是个非常有潜力的市场，能够改变医疗市场最重要的力量是人工智能
阿里	京东	company/company/compete	“阿京腾百”商标被裁定不予注册,阿里京东腾讯百度联合申诉
顺丰	圆通	company/company/compete	快递行业上半年战绩:“韵达+圆通+申通”三家营收之和不抵顺丰一家...
联想	腾讯	company/company/cooperate	联想腾讯成CP,SIoT云服务将为5G时代带来何种化反级的增速?
福特	长安	company/company/cooperate	十一长假,自驾撒欢,长安福特守护你放肆去“浪”
大众	Gett	company/company/invest	在那些寻求在共享汽车领域获得更多业务的大型汽车制造商中，大众汽车已经投资了打车应用Gett，通用汽车与Lyft达成了合作，丰田也与Uber达成了合作
苹果	华盛顿大学	company/company/cooperate	苹果CEO库克在华盛顿大学毕业典礼上的演讲
阿里	银泰	company/company/cooperate	请留给年轻人!1.3万起地铁盘?银泰旁,半小时阿里
腾讯	饿了么	company/company/invest	中国互联网最大手笔:阿里95亿美元收购饿了么与腾讯的终极对抗
雪铁龙	欧宝	company/company/cooperate	标致雪铁龙对沃克斯豪尔裁员专家担忧欧宝也面临裁员
上汽	阿里巴巴	company/company/cooperate	阿里巴巴和上汽深化战略合作,重组斑马和YUNOS，|，钛快讯
阿里巴巴	Lumus	company/company/invest	今天，以色列金融日报Calcalist报道说，阿里巴巴也向Lumus投资了600万美元
福特	ArgoAI	company/company/acquisition	上周五，福特宣布，它们以10亿美元的价格收购了一家人工智能初创公司ArgoAI的大部分股权
蚂蚁金服	彭蕾	company/person/chairman	阿里巴巴蚂蚁金服董事长彭蕾，排名为第3位
红杉资本	今日头条	company/company/invest	这不，刚好遇上有心海外扩张和入局短视频领域，有着同一投资者红杉资本的今日头条
吉利	沃尔沃	company/company/acquisition	沃尔沃2.0T加持试完吉利PREFACE中国轿车一哥稳了
饿了么	百度外卖	company/company/compete	饿了么、百度外卖，除了平台竞争，还竞争线下发生摩擦事件
诺基亚	联发科	company/company/cooperate	HMD计划推出诺基亚2.4:搭载联发科Helio，P22处理器
伊利股份	贵州茅台	unknown	本轮18年6月至今前期强势股贵州茅台最大跌幅-35.8%、美的集团(行情000333,诊股)-41.3%、恒瑞医药(行情600276,诊股)-40.2%、伊利股份-34.3%。
蚂蚁金服	彭蕾	company/person/chairman	蚂蚁金服董事长彭蕾曾在内部讲话中表明蚂蚁金服对大数据技术的人才引进将「不拘一格，不遗余力」
华为	中兴	company/company/compete	2.运营业务差距悬殊中兴与华为的运营商板块的业务收入判若天渊，是二者的主要差距所在
丰田	铃木	company/company/cooperate	丰田将与铃木合作加强非洲市场小型车销售
支付宝	银联	company/company/compete	华为与银联合作,在新加坡推出华为支付,与微信和支付宝共同竞争
广汽集团	张房有	company/person/chairman	张房有正式退休，曾庆洪接任广汽集团董事长
大众	海兹曼	company/person/chairman	海兹曼时代谢幕，大众中国区由集团一把手迪斯“直辖”
百度	谷歌	company/company/compete	除了百度谷歌,你还知道有哪些搜索引擎?
吉利	宝腾	company/company/cooperate	吉利与宝腾合作的方式，就像通用、大众与国内的车企合作一样
山信软件	山钢集团	unknown	12月28日,山信软件董事长、总经理契约化签约仪式在山钢集团总部办公楼举行,山钢集团董事长侯军与山信软件董事长郭维河签订《山信软件董事长经营目标责任书》,并作了题为《激活潜力凝聚合力持续发力以“契约”激发高质量发展的不竭动力》的讲话,山钢集团党委常委刘秀元出席签约仪式。
滴滴出行	程维	company/person/chairman	作为中国出行领域领军企业的掌门人，滴滴出行董事长兼CEO程维当选“2015中国十大经济人物”。	
支付宝	银联	company/company/compete	中国银联打造支付+数字化场景服务:抢微信、支付宝的饭碗
阿里巴巴	口碑网	company/company/invest	与阿里巴巴口碑网战略合作,伊尚洗衣布局线上O2O全渠道
日产	东风	company/company/cooperate	2021款东风日产蓝鸟上市售价12.59万起
富士康	夏普	company/company/acquisition	被富士康收购后夏普逆袭:电视被国人追捧
丰田	铃木	company/company/cooperate	丰田铃木合作后的第二款车型,直接换标卡罗拉就发布了
红杉资本	斗鱼TV	company/company/invest	今年3月，腾讯出资4亿元领投斗鱼TV的B轮融资，红杉资本追加投资，跟投方还包括南山资本等
奥迪	施泰德	company/person/chairman	4月25日，奥迪股份公司管理董事会主席施泰德在接受《每日经济新闻》记者采访时表示，从2015年开始，奥迪60%以上的产品进入生命周期末端	
小米	雷军	company/person/chairman	小米雷军:站在风口上,猪都可以飞起来!
奥迪	上汽	company/company/cooperate	自从奥迪和上汽的合作落实后，奥迪经销商的“愤怒”就没有停歇过
上汽集团	比亚迪	unknown	新能源汽车推荐行业龙头比亚迪(行情002594,诊股)、上汽集团(行情600104,诊股)，零部件企业三花智控(行情002050,诊股)、中鼎股份(行情000887,诊股)，车联网推荐关注兴民智通(行情002355,诊股)，智能驾驶推荐关注均胜电子(行情600699,诊股)、德赛西威(行情002920,诊股)、华域汽车(行情600741,诊股)、保隆科技(行情603197,诊股)。
融创	乐视	company/company/invest	深交所向乐视网出具问询函，融创零元转让所持股份是否为关联公司
苏宁	张近东	company/person/chairman	三十而已,张近东解构苏宁易购新十年战略
奥迪	保时捷	company/company/cooperate	路虎、奔驰、奥迪、宝马、保时捷,在你心目中谁排第一
软银	WeWork	company/company/invest	狗血剧情又反转?WeWork母公司要求法官撤回对软银诉讼
融创	乐视	company/company/invest	乐视网退市整理期前夕:融创0元转让所持8.56%股份
董明珠	格力电器	unknown	结果，董明珠“说到做到”――2017年年报公布后，格力电器果然没有分红。
奥迪	冯德睿	company/person/chairman	在2016年11月21日的佛山会议上，奥迪公司管理董事会市场和销售董事冯德睿就说，上汽已经连续5年向奥迪提出合作的要求
福特	比尔·福特	company/person/chairman	比尔·福特出席2017“福特汽车环保奖”颁奖盛典
奥迪	冯德睿	company/person/chairman	负责销售和市场的奥迪汽车公司董事冯德睿博士（Dr.DietmarVoggenreiter）对此表示：“欧洲和北美地区在1月份都取得了非常优秀的成绩，皆创造了历史新高”
联想	腾讯	company/company/cooperate	腾讯、阿里、百度、联想、它们创业初期的办公室,都是啥样的?
OPPO	LG	company/company/compete	后置三摄时代来临,华为、三星、OPPO、LG纷纷“入坑”
联想	IBM	company/company/acquisition	联想收购IBM之后，整合得力，最近几年一直是全球PC市场王者
申万宏源	王胜	unknown	申万宏源首席王胜:无往不复，成长股明年下半年或强势归来
软银	WeWork	company/company/invest	软银自顾不暇,终于放弃“拯救”WeWork
丰田	铃木	company/company/cooperate	丰田卡罗拉换标铃木Swace混动旅行车
奥迪	奔驰	company/company/compete	路虎、奔驰、奥迪、宝马、保时捷,在你心目中谁排第一
华为	孙亚芳	company/person/chairman	任正非卸任上海华为技术有限公司董事，孙亚芳卸任法定代表人
欧莱雅	美即	company/company/acquisition	美即面膜半年减记2.13亿欧元，欧莱雅二季度逊预期
新浪	曹国伟	company/person/chairman	曹国伟旗下公司拟私有化新浪,后者股价涨超10%
阿里巴巴	魅族	company/company/invest	再次确认如果阿里巴巴收购魅族,魅族手机三年内会成为国内第一?
奥迪	保时捷	company/company/cooperate	奥迪电动轿跑“换标”保时捷Taycan，百公里仅3.5秒
万达	王健林	company/person/chairman	首富万达集团董事长王健林就为我们树立了很好的榜样
阿里	银泰百货	company/company/cooperate	而近几年因与电商巨头阿里展开紧密合作而备受关注的银泰百货，上半年业绩也出现大幅下滑	
雪铁龙	通用	company/company/cooperate	合资车企销量普遍下滑:标致雪铁龙大众通用无一幸免
吉利	沃尔沃	company/company/acquisition	还原真相:吉利或与戴姆勒、沃尔沃探讨合作发展电动汽车生产架构
福特	长安	company/company/cooperate	长安福特六重大礼巨献汽车巡展株洲站
迅雷	邹胜龙	company/person/chairman	邹胜龙:资本市场更友善,相信迅雷会有好表现
小米	雷军	company/person/chairman	小米雷军再扮“价格屠夫”,千元新品卖49.9元,但没人说饥饿营销
百度	谷歌	company/company/compete	1如何构造未来的业务　　作为一个希望走向“伟大”的互联网企业，总是在外界被人与谷歌比较，对于百度来说并不是一件愉快的事情	
宝马	永达汽车	company/company/cooperate	永达汽车(3669.HK):行业集中度提升,宝马龙头加速扩张,维持“推荐...
苹果	软银	company/company/invest	联想集团千金,拿下苹果软银67亿融资,公司估值3000亿却累到患癌
福特	比尔·福特	company/person/chairman	比尔·福特:让福特汽车持续成功，|，人物
360	周鸿祎	company/person/chairman	”2016创业黑马社群大会上360公司董事长周鸿祎如是说
微软	诺基亚	company/company/acquisition	WindowsPhone活动更多地是关于诺基亚而不是微软
阿里	上汽	company/company/cooperate	轱辘日报|宝马阿里联手建创新基地,丰田实行全新人事制度,上汽有意...
福特	比尔·福特	company/person/chairman	最终，福特董事长比尔·福特投入特朗普的怀抱，宣布取消墨西哥建厂计划以及在美国国内新建工厂
顺丰	王卫	company/person/chairman	联邦快递当年开50亿收购顺丰,王卫果断拒绝,今他成功赚到2400亿
